row ID,Cluster,SlogP,SMR,LabuteASA,TPSA,AMW,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3
Row1387,Non-binders,1.2219,49.4511,80.80268328,74.6,194.186,2,3,0,4,14,24,0,0,1,1,0,0,0,0,0,1,0,0,0.2,7.434538411,4.120855789,2.904757743,1.846449628,1.105153555,4.120855789,2.904757743,1.846449628,1.105153555,-1.84,10.24223684,4.4113234,2.58495488
Row1388,Non-binders,2.649,65.134,101.4280109,65.98,236.315,2,2,0,4,17,37,1,1,2,1,0,1,1,0,0,0,0,1,0.692307692,10.70845288,6.247883207,5.616330232,4.365089412,2.627564015,6.247883207,5.616330232,4.365089412,2.627564015,-1.32,12.14523932,4.165893965,2.080752365
Row1389,Non-binders,2.0218,64.975,97.67223425,34.89,242.369,0,5,0,5,15,29,1,1,2,1,0,1,1,0,1,0,0,0,0.6,10.74372906,7.117634358,5.778408908,4.353452503,3.519540204,5.013236675,3.556323841,2.46164756,1.766066061,-0.42,11.07700004,4.215151388,1.825965793
Row1390,Non-binders,3.0935,77.7337,109.8112611,45.75,248.285,1,2,0,3,19,31,0,0,3,3,0,0,1,0,0,2,0,0,0,10.20631485,6.050055215,4.212333949,2.859017444,1.895990384,6.050055215,4.212333949,2.859017444,1.895990384,-2.68,11.41265651,4.900240536,2.448258266
Row1391,Non-binders,1.8197,67.1024,97.95489086,33.29,230.377,2,2,0,4,15,37,0,0,1,0,1,1,0,0,0,0,1,1,0.909090909,10.36719768,6.268020967,4.489773235,3.013374446,2.170507161,5.859772676,4.081524944,2.751185749,1.901778421,-0.35,12.71825939,7.879256283,5.946960894
Row1392,Non-binders,3.5124,66.2258,101.6553752,37.3,248.278,1,2,0,4,17,26,0,0,2,2,0,0,1,0,0,1,0,0,0,9.576973384,5.790251672,4.364750176,3.034730455,2.070940216,4.910598861,3.385477868,2.21541343,1.413643184,-1.94,11.54262354,4.927886067,2.792700429
Row1393,Non-binders,3.62114,71.3495,101.9274196,32.26,227.307,2,2,0,2,17,34,0,0,2,2,0,0,0,0,0,2,0,0,0.2,10.19577226,5.752080784,4.229736982,3.065535313,1.793367651,5.752080784,4.229736982,3.065535313,1.793367651,-1.96,11.52320595,4.914723733,2.588594732
Row1394,Non-binders,1.65524,64.0508,94.83701438,51.96,238.312,0,4,0,5,16,30,0,0,2,2,0,0,1,0,0,1,0,0,0.363636364,10.37482623,7.025309955,6.304093038,3.357307416,2.379824185,4.964796438,4.194389928,2.610119372,1.668776174,-1.36,11.13515636,3.589443414,2.087887082
Row1395,Non-binders,0.7491,61.1771,95.65054355,85.83,237.65,2,6,0,7,16,24,0,0,2,2,0,0,1,0,0,1,0,0,0,8.847884111,4.768331367,3.444745058,2.138589965,1.221238269,4.390366894,3.008309278,1.886613649,1.095250111,-2.08,10.43822409,4.194610736,2.115687586
Row1396,Non-binders,1.1455,62.9701,97.27841269,59.64,239.275,2,3,0,6,16,26,0,0,2,1,0,1,0,0,1,1,0,0,0.2,9.181785869,5.121629944,3.713321025,2.241283469,1.530265343,4.713381654,3.27349462,2.149996376,1.484621796,-1.69,10.81546916,4.441475409,2.274791342
Row1397,Non-binders,0.66895,47.4881,73.68937266,78.59,180.236,2,5,0,5,12,20,0,0,1,1,0,0,1,0,0,0,0,0,0.142857143,7.188086163,4.066964746,3.161804971,2.199666867,1.597728594,3.250468165,2.131156089,1.372668795,0.860896459,-1.54,8.555602294,3.238137429,1.243261102
Row1398,Non-binders,2.6937,58.0057,83.6229496,24.92,184.242,1,2,0,2,14,26,0,0,2,2,0,0,1,0,0,1,0,0,0.083333333,7.850472799,4.628205099,3.08085235,1.993217811,1.262821797,4.628205099,3.08085235,1.993217811,1.262821797,-1.83,8.754379607,4.418501829,2.327101888
Row1399,Non-binders,2.6794,68.4712,103.7057135,80.92,244.246,4,4,0,4,18,30,0,0,2,2,0,0,0,0,0,2,0,0,0,9.407656536,5.275195473,3.859195817,2.394227387,1.57326461,5.275195473,3.859195817,2.394227387,1.57326461,-2.62,11.85349205,4.709579141,2.735460924
Row1400,Non-binders,3.6788,67.467,98.51158911,36.15,226.304,0,3,0,3,16,26,0,0,2,2,0,0,1,0,0,1,0,0,0.076923077,9.660623947,5.706866363,4.655045307,3.051775926,2.086088982,4.890369782,3.33556609,2.116523608,1.336729175,-1.92,10.59291432,4.733846764,2.357715457
Row1401,Non-binders,2.50722,73.2036,106.6345986,55.12,240.306,2,2,1,3,18,34,0,0,2,2,0,0,0,0,0,2,0,0,0.133333333,10.31150749,5.848623535,4.255526544,2.779087929,1.687286151,5.848623535,4.255526544,2.779087929,1.687286151,-2.29,12.17442983,5.361092664,2.884400116
Row1402,Non-binders,1.4598,66.314,101.8722095,91.73,249.295,3,6,0,6,17,28,0,0,2,2,0,0,1,0,0,1,0,0,0.090909091,9.68480765,5.80885432,4.152488485,2.915367495,2.02925192,4.866045279,3.433802187,2.28008343,1.470867632,-2.08,11.40673013,4.835965155,2.537236312
Row1403,Non-binders,2.7202,60.688,94.71783741,51.81,217.272,0,4,0,4,16,31,0,0,2,2,0,0,2,0,0,0,0,0,0.416666667,9.766396935,5.285106328,4.964137693,2.043636223,1.379413884,5.285106328,4.964137693,2.043636223,1.379413884,-1.71,10.79610799,4.04025345,2.655123564
Row1404,Non-binders,1.51944,70.4928,105.5532891,55.12,244.294,1,4,0,4,18,34,0,0,2,2,0,0,1,0,0,1,0,0,0.285714286,10.55085399,5.891690471,4.16584992,3.020592399,2.162323541,5.891690471,4.16584992,3.020592399,2.162323541,-1.94,12.51518953,5.142856035,2.194148292
Row1405,Non-binders,3.1408,65.4694,96.24141323,41.13,218.3,2,1,2,3,16,34,0,0,2,1,1,1,0,0,0,1,1,1,0.461538462,9.407883812,5.969979463,4.299420982,2.972047881,2.120986577,5.969979463,4.299420982,2.972047881,2.120986577,-1.51,10.98979141,5.540043161,3.260044925
Row1406,Non-binders,4.12222,77.254,112.2332393,22.12,249.313,0,2,0,2,19,34,0,0,3,3,0,0,1,0,0,2,0,0,0.117647059,10.83607136,6.358950407,4.554774596,3.059626011,2.069234069,6.358950407,4.554774596,3.059626011,2.069234069,-2.35,11.72425483,5.10522459,2.575191366
Row1407,Non-binders,2.3381,65.8838,103.3009694,55.12,248.307,1,4,0,5,17,29,1,1,2,2,0,0,1,0,0,1,0,0,0.166666667,10.0934361,5.979402335,4.639788541,3.640563505,2.413451456,5.099749524,3.567533388,2.326850211,1.459756689,-1.75,11.72715976,5.05343391,2.679477641
Row1408,Non-binders,1.87568,48.027,77.213142,49.57,203.317,0,6,0,6,11,16,0,0,1,1,0,0,1,0,0,0,0,0,0.4,8.222982182,5.764633802,4.738143055,3.721755278,2.531406509,2.73779379,1.484790274,0.822733962,0.431999343,-0.25,8.843023256,4.591983852,2.691683424
Row1409,Non-binders,2.8812,68.4985,103.8694335,35.83,236.359,1,3,0,3,17,41,2,2,3,0,3,3,0,1,1,0,2,2,0.928571429,10.64475941,7.304191077,6.174923845,5.138737905,4.12518979,7.304191077,6.174923845,5.138737905,4.12518979,-0.57,11.51645315,4.968277761,2.34770706
Row1410,Non-binders,3.1038,72.3405,107.7155707,32.26,249.741,2,2,0,3,17,33,0,0,2,2,0,0,0,0,0,2,0,0,0.142857143,10.28232445,5.375854232,3.717864282,2.479015894,1.59768222,5.375854232,3.717864282,2.479015894,1.59768222,-1.51,13.55455778,6.941744208,4.0966346
Row1411,Non-binders,1.6214,63.4737,99.72105265,64.63,237.255,1,4,1,5,17,32,0,0,1,1,0,0,0,0,0,1,0,0,0.333333333,10.07215075,5.078133815,3.493182156,2.092284633,1.322287422,5.078133815,3.493182156,2.092284633,1.322287422,-2.04,13.02684492,5.88537781,3.787948014
Row1412,Non-binders,1.3448,69.1634,98.6011793,27.3,229.393,2,2,0,4,15,38,0,0,1,0,1,1,0,0,0,0,1,1,0.909090909,10.6990562,6.281752499,4.94669649,3.047153033,2.145120959,5.873504208,4.538448199,2.784964335,1.87639222,-0.35,12.71825939,7.011715446,5.946960894
Row1413,Non-binders,0.5814,59.4534,94.03799322,58.2,218.256,2,2,2,4,16,30,1,1,2,1,1,1,0,1,1,1,0,0,0.333333333,8.90191854,5.365190624,3.862177615,2.621351034,1.718979298,5.365190624,3.862177615,2.621351034,1.718979298,-1.84,10.67029998,4.787865961,2.594586202
Row1414,Non-binders,0.8221,61.7868,96.92376402,54.45,245.344,0,3,1,5,16,35,1,1,2,0,2,2,0,1,1,0,1,1,0.909090909,10.50115134,7.786862532,7.216104496,5.558513442,4.495902438,5.965495327,4.987382776,3.808161468,2.721527492,-0.58,11.89237483,4.354907881,2.391720196
Row1415,Non-binders,1.6112,61.4677,93.50532867,58.12,228.321,1,4,2,6,15,31,0,0,1,1,0,0,1,0,0,0,0,0,0.666666667,10.47463395,5.470509803,5.20992923,3.286817338,1.770956638,4.654013222,4.253958382,1.861360956,0.908692367,-1.17,11.90230658,4.138258404,2.649936609
Row1416,Non-binders,-0.83744,26.6268,46.6094151,99.62,108.104,2,4,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4.049127729,1.774563865,1.050957067,0.531073744,0.120451422,1.774563865,1.050957067,0.531073744,0.120451422,-1.68,6.32,2.485678577,1.192135876
Row1417,Non-binders,2.6607,60.808,97.30109217,62.71,231.28,0,5,0,5,16,25,0,0,2,2,0,0,1,0,0,1,0,0,0.181818182,9.491141806,5.688370183,4.061423645,2.72749923,1.708254644,4.702771623,3.134832523,2.042128652,1.283809747,-1.8,10.70900277,4.814939712,2.22942719
Row1418,Non-binders,3.009,65.2662,97.68367434,38.33,233.292,1,3,1,4,16,27,0,0,2,2,0,0,1,0,0,1,0,0,0.083333333,9.582693337,5.662684804,4.107621299,2.961484368,1.893752043,4.783031993,3.159927106,2.092854701,1.274804436,-1.81,10.69932646,4.808167282,2.405512088
Row1419,Non-binders,1.6866,45.7583,76.11974404,59.67,184.191,1,3,0,4,13,25,0,0,1,1,0,0,1,0,0,0,0,0,0.444444444,7.663522298,4.02446649,2.65078381,1.728377495,1.148764221,4.02446649,2.65078381,1.728377495,1.148764221,-1.29,9.795397096,4.091434101,2.0914743
Row1420,Non-binders,0.6842,60.5748,94.17108904,40.62,246.357,0,4,0,6,15,29,0,0,2,1,1,1,1,1,1,0,0,0,0.555555556,10.22089145,7.147040671,6.751917226,5.82315379,4.132684904,4.827324531,3.639447792,2.551470637,1.565962596,-0.43,11.06730865,4.209081014,2.225492243
Row1421,Non-binders,0.68142,40.0134,61.30250913,56.21,154.198,1,5,0,5,10,16,0,0,2,2,0,0,2,0,0,0,0,0,0.2,6.221086196,3.714863475,2.889819802,2.279990934,1.692217308,2.835210664,2.05326691,1.345985934,0.879947325,-1.1,5.667268646,1.694153417,0.549870653
Row1422,Non-binders,1.55997,64.8741,97.21695551,67.69,234.328,2,5,0,5,16,30,0,0,3,2,0,1,2,0,0,0,0,1,0.454545455,9.809406507,6.403661917,5.328672675,4.396919551,3.593760374,5.587165336,4.245050919,3.19711356,2.364862125,-1.36,9.837011372,3.589443414,1.348272399
Row1423,Non-binders,2.7468,72.1825,109.8989372,47.78,249.273,0,4,0,4,19,30,0,0,3,3,0,0,2,0,0,1,0,0,0,10.10074204,5.889563333,4.066906562,2.84400147,1.920650044,5.889563333,4.066906562,2.84400147,1.920650044,-2.75,11.34664102,4.857097343,2.154682863
Row1424,Non-binders,3.1532,65.7389,98.65811846,43.09,231.682,1,2,0,3,16,26,0,0,2,2,0,0,0,0,0,2,0,0,0,9.238294132,5.208463464,3.863157723,2.531040696,1.642275833,4.830498991,3.426721942,2.295943593,1.470172809,-1.8,10.70900277,4.371413314,2.068512111
Row1425,Non-binders,1.65302,63.9221,98.45541899,75.95,228.251,2,2,1,4,17,29,0,0,2,2,0,0,1,0,0,1,0,0,0.076923077,9.357948465,5.178974233,3.810325902,2.600353055,1.650857268,5.178974233,3.810325902,2.600353055,1.650857268,-2.36,11.13515636,4.251632059,2.103603731
Row1426,Non-binders,0.9007,53.0556,85.38663458,87.71,211.196,3,3,1,6,15,25,0,0,1,1,0,0,0,0,0,1,0,0,0.111111111,7.774498082,4.1338623,2.823183528,1.598100472,0.938260132,4.1338623,2.823183528,1.598100472,0.938260132,-2.11,10.96757952,4.942860059,3.633739222
Row1427,Non-binders,0.268,60.1905,99.56879895,39.93,233.271,0,5,0,5,17,32,0,0,5,1,4,4,1,4,4,0,0,0,0.583333333,9.632828862,6.006002418,5.497822549,4.005450565,3.601300156,6.006002418,5.497822549,4.005450565,3.601300156,-1.17,9.818894119,3.187711466,1.330755639
Row1428,Non-binders,-0.86758,53.4044,86.43257925,83.14,211.225,2,6,0,7,15,28,0,0,2,1,1,1,1,1,1,0,0,0,0.625,8.486564492,4.78475034,3.299365133,2.135639521,1.268635407,4.78475034,3.299365133,2.135639521,1.268635407,-1.47,10.06163851,4.367221295,2.509365709
Row1429,Non-binders,2.2353,65.8159,99.40553544,57.78,229.283,2,2,1,4,17,32,0,0,3,2,1,1,1,0,0,1,1,1,0.384615385,9.570640357,6.083859725,4.572639565,3.375808652,2.460450303,6.083859725,4.572639565,3.375808652,2.460450303,-1.84,10.32264854,4.201275602,1.904150887
Row1430,Non-binders,2.713,67.4367,101.56493,41.57,234.299,1,2,2,4,17,35,0,0,2,1,1,1,0,1,1,1,0,0,0.461538462,10.10864516,5.993926116,4.206362436,2.984564497,1.973882306,5.993926116,4.206362436,2.984564497,1.973882306,-1.71,11.7660252,5.56840568,3.122876592
Row1431,Non-binders,1.3922,46.2917,75.70443878,38.33,175.187,1,2,1,3,13,22,2,2,3,1,1,2,0,1,1,1,0,1,0.3,6.987704977,4.393786104,3.468706634,2.71480409,2.137240047,4.393786104,3.468706634,2.71480409,2.137240047,-1.51,6.947796759,2.250214901,0.869443417
Row1432,Non-binders,3.30914,64.045,90.94150023,17.82,202.301,0,2,0,2,15,33,0,0,2,2,0,0,1,0,0,1,0,0,0.461538462,9.910935049,5.497488508,4.715959409,2.79837007,1.852133491,5.497488508,4.715959409,2.79837007,1.852133491,-1.31,10.21605214,3.686137578,1.891346591
Row1433,Non-binders,2.86822,70.2942,104.5196613,41.99,246.335,1,3,1,4,17,31,0,0,2,2,0,0,1,0,0,1,0,0,0.230769231,10.67406488,6.347426386,4.658102779,3.566165836,2.540205883,5.530929805,3.659032013,2.360896527,1.552132986,-1.68,11.79517782,5.099916753,2.528345974
Row1434,Non-binders,1.90002,65.009,97.74374762,47.26,235.312,0,5,0,5,16,29,0,0,2,2,0,0,2,0,0,0,0,0,0.363636364,10.12089832,6.194810243,4.584098422,3.249601945,2.094508591,5.209211684,3.522026625,2.196456434,1.414149811,-1.36,11.13515636,4.65365309,2.087887082
Row1435,Non-binders,1.4178,63.3315,94.8494853,55.4,239.296,1,4,0,5,16,29,1,1,2,1,0,1,0,0,1,1,0,0,0.272727273,9.698048408,6.626444982,5.540393778,3.773489123,2.864531585,4.911023525,3.609174121,2.377949598,1.629332567,-1.49,11.0091684,4.172717454,2.358242715
Row1436,Non-binders,0.9243,55.4304,83.63948102,74.43,208.246,2,4,0,6,14,22,0,0,2,2,0,0,2,0,0,0,0,0,0.125,8.096334454,4.966712983,3.611750497,2.504716671,1.627320682,3.981114424,2.603043698,1.635561566,1.030897317,-1.56,9.013093821,3.666951689,1.557550312
Row1437,Non-binders,0.7917,45.6055,73.92033174,71.26,184.224,1,6,0,6,12,20,0,0,1,1,0,0,1,0,0,0,0,0,0.333333333,7.538163118,4.428418522,2.787118498,1.780745957,0.917655706,3.203673651,2.013721836,1.242660835,0.599230329,-1.17,8.922336103,4.007103544,1.911243387
Row1438,Non-binders,1.0191,61.1735,97.272692,61.19,230.223,0,5,0,5,17,27,0,0,2,2,0,0,1,0,0,1,0,0,0.083333333,9.160623947,4.958725282,3.300295714,2.20772012,1.370200753,4.958725282,3.300295714,2.20772012,1.370200753,-2.43,11.06730865,4.608399415,2.225492243
Row1439,Non-binders,0.67852,51.0417,76.61093427,48.99,179.223,1,3,0,4,13,26,0,0,2,1,1,1,1,1,1,0,0,0,0.555555556,7.708452875,4.58475034,3.404534852,2.262837247,1.641970865,4.58475034,3.404534852,2.262837247,1.641970865,-1.32,8.286036482,3.201529043,1.711954222
Row1440,Non-binders,2.79772,65.0132,99.62498362,55.13,230.267,1,3,1,4,17,31,0,0,2,2,0,0,1,0,0,1,0,0,0.230769231,9.857568304,5.52380692,3.827403535,2.480657342,1.492321873,5.52380692,3.827403535,2.480657342,1.492321873,-2.1,11.3873225,4.822874836,2.720220837
Row1441,Non-binders,3.48032,67.96,96.7420163,25.78,214.312,0,2,0,2,16,34,0,0,2,2,0,0,1,0,0,1,0,0,0.428571429,10.89442719,5.644427191,4.591640786,3.704837388,2.04373059,5.644427191,4.591640786,3.704837388,2.04373059,-1.44,11.05761765,3.546355293,1.405263739
Row1442,Non-binders,-1.5067,45.8155,76.02538545,69.64,184.195,2,4,1,5,13,25,0,0,1,0,1,1,0,1,1,0,0,0,0.5,7.409594385,3.991898224,2.852842888,1.756727242,1.050929291,3.991898224,2.852842888,1.756727242,1.050929291,-1.36,9.725910653,4.042240959,2.286005637
Row1443,Non-binders,2.35162,63.2344,98.90597272,76.66,238.243,2,4,2,6,17,31,0,0,1,1,0,0,0,0,0,1,0,0,0.272727273,9.865043969,4.871027034,3.282201353,2.019323605,1.192487977,4.871027034,3.282201353,2.019323605,1.192487977,-2.24,12.82775068,5.737806553,3.673572049
Row1444,Non-binders,2.36082,57.753,88.61468324,41.61,197.241,0,3,0,3,15,26,0,0,2,2,0,0,2,0,0,0,0,0,0.166666667,8.728392132,4.736275218,3.468382597,2.37721782,1.614279177,4.736275218,3.468382597,2.37721782,1.614279177,-2.08,9.47406923,3.582142546,1.618637093
Row1445,Non-binders,2.40732,63.3497,100.3558008,59.16,235.283,1,3,0,4,17,34,0,0,2,1,0,1,1,0,0,0,0,1,0.538461538,10.42341548,5.959882016,4.709346515,2.983983767,2.251242088,5.959882016,4.709346515,2.983983767,2.251242088,-1.58,11.89237483,4.354907881,2.116325335
Row1446,Non-binders,3.2571,71.4418,107.1435571,54.37,246.306,1,2,0,3,18,36,0,0,1,1,0,0,0,0,0,1,0,0,0.333333333,10.71937562,6.01438835,4.514751924,2.650074739,1.494659771,6.01438835,4.514751924,2.650074739,1.494659771,-1.9,14.1621118,6.74295501,4.954241314
Row1447,Non-binders,1.3738,55.3817,84.0810432,38.33,193.246,1,2,1,3,14,29,0,0,1,1,0,0,0,0,0,1,0,0,0.363636364,8.54011122,4.594970567,3.081037609,1.946674744,1.175071747,4.594970567,3.081037609,1.946674744,1.175071747,-1.51,10.57006405,5.269484963,3.474294284
Row1448,Non-binders,3.52284,62.272,89.24463891,25.78,220.322,0,4,0,4,14,22,0,0,3,3,0,0,2,0,0,1,0,0,0.2,9.498617472,5.998617472,5.722970566,3.978852994,3.263778419,4.36562431,3.253424512,2.11165122,1.579884262,-1,8.32,2.744801512,1.144640999
Row1449,Non-binders,4.5709,82.9387,113.3791865,24.39,248.329,1,2,0,2,19,35,0,0,2,2,0,0,0,0,0,2,0,0,0,10.60746763,6.17518136,3.868099709,2.40810303,1.491271295,6.17518136,3.868099709,2.40810303,1.491271295,-2.61,12.83680752,7.665239981,5.043584835
Row1450,Non-binders,1.37504,46.9824,71.36475995,57.78,167.212,2,2,1,4,12,25,0,0,1,1,0,0,1,0,0,0,0,0,0.5,7.562568667,3.961997913,2.71074672,1.713648941,0.962869628,3.961997913,2.71074672,1.713648941,0.962869628,-1.32,8.773632959,3.384252018,1.637863271
Row1451,Non-binders,1.7546,61.1853,98.25985821,64.35,232.239,1,5,0,5,17,29,0,0,2,2,0,0,1,0,0,1,0,0,0.166666667,9.329345764,5.232408226,3.363535492,2.184440665,1.422648121,5.232408226,3.363535492,2.184440665,1.422648121,-2.3,11.1933263,4.69254603,2.276818949
Row1452,Non-binders,3.4481,56.301,92.34507151,17.07,239.529,0,1,0,4,13,22,1,1,1,0,0,1,0,0,0,0,0,1,0.444444444,9.541979355,4.892998145,5.544394292,3.525495944,1.745844961,3.759104726,3.263161868,2.347749044,1.109725952,0.02,11.09680492,3.303712399,1.927814755
Row1453,Non-binders,1.2139,52.8769,82.55593341,68.87,191.234,1,4,0,4,14,27,0,0,2,1,0,1,1,0,0,0,0,1,0.5,8.371589582,4.62470726,4.529513578,2.471846222,1.84591003,4.62470726,4.529513578,2.471846222,1.84591003,-1.45,9.118619708,2.76816743,1.473931817
Row1454,Non-binders,1.688,50.9005,80.44842635,42.85,182.182,0,3,0,3,14,20,0,0,3,2,0,1,2,0,0,0,0,1,0,7.266777097,4.328419123,3.128262809,2.328980685,1.699549538,4.328419123,3.128262809,2.328980685,1.699549538,-2.03,7.380989599,2.479705374,0.784864655
Row1455,Non-binders,1.1451,40.5061,57.88176675,54.7,133.154,2,2,0,3,10,17,0,0,2,2,0,0,1,0,0,1,0,0,0,5.333964941,3.063238999,2.139192868,1.407692449,0.972532748,3.063238999,2.139192868,1.407692449,0.972532748,-1.51,5.288577839,1.733593668,0.639454675
Row1456,Non-binders,1.5757,48.6778,75.267699,78.39,182.179,1,4,0,5,13,23,0,0,1,1,0,0,0,0,0,1,0,0,0.25,7.188466325,3.815370237,2.410744527,1.506696402,0.95532261,3.815370237,2.410744527,1.506696402,0.95532261,-1.78,9.30912656,3.750450459,2.080165004
Row1457,Non-binders,2.2317,61.3317,98.54583153,55.4,241.674,1,3,1,5,16,28,0,0,1,1,0,0,0,0,0,1,0,0,0.272727273,9.58225293,5.116041422,3.571092077,2.127328687,1.29766604,4.738076949,3.134656297,1.892231584,1.107378192,-1.55,12.51920415,6.124466257,4.314605706
Row1458,Non-binders,0.6,53.8137,87.10267057,62.3,205.217,1,4,2,5,15,26,0,0,2,1,1,1,1,1,1,0,0,0,0.3,8.141645192,4.742764539,3.292099229,2.257670068,1.436893213,4.742764539,3.292099229,2.257670068,1.436893213,-1.91,9.637630285,4.080163217,2.120972479
Row1459,Non-binders,0.85722,55.3419,86.54667579,73.8,202.217,1,5,0,5,15,25,0,0,2,2,0,0,1,0,0,1,0,0,0.1,8.213990692,4.451384658,3.233773578,2.057944962,1.317603017,4.451384658,3.233773578,2.057944962,1.317603017,-2.17,9.387539673,3.528549623,1.713337687
Row1460,Non-binders,1.7175,55.3154,86.87389628,74.17,205.217,1,5,0,5,15,26,0,0,2,2,0,0,1,0,0,1,0,0,0.2,8.304781899,4.615410287,2.902842402,1.852899465,1.211631656,4.615410287,2.902842402,1.852899465,1.211631656,-2.04,9.51254062,3.996461393,2.06669424
Row1461,Non-binders,2.4143,61.5592,94.98318402,54.88,239.325,1,5,1,6,15,24,0,0,2,2,0,0,2,0,0,0,0,0,0.222222222,9.691322813,6.161563802,4.795698126,3.586370048,2.306973078,4.46541441,2.785932136,1.734730032,1.013472967,-1.27,10.25467382,4.499562176,2.396512038
Row1462,Non-binders,1.82758,66.116,101.3650203,57.21,231.303,0,4,0,5,17,34,0,0,2,1,1,1,1,1,1,0,0,0,0.583333333,10.1334092,6.013761325,4.312013454,3.011892091,2.009995707,6.013761325,4.312013454,3.011892091,2.009995707,-1.83,11.64944517,5.48402826,2.842966419
Row1463,Non-binders,-0.705,54.1427,80.51863938,70.46,196.21,1,4,0,6,14,26,0,0,1,1,0,0,1,0,0,0,0,0,0.375,8.312837906,4.014457519,3.06413766,1.559557015,0.841941831,4.014457519,3.06413766,1.559557015,0.841941831,-1.85,10.23230453,3.905518534,2.317238171
Row1464,Non-binders,3.94989,69.415,105.3256797,26.03,243.331,0,3,0,3,17,30,0,0,3,2,0,1,1,0,0,1,0,1,0.285714286,10.29538523,6.335624705,4.685730842,3.456753362,2.518713134,5.927376415,4.299032511,3.11906663,2.219904265,-1.48,10.65998874,4.414475063,2.025663274
Row1465,Non-binders,2.1828,72.7294,109.4909443,80.52,249.277,1,5,0,5,19,30,0,0,3,3,0,0,2,0,0,1,0,0,0.071428571,10.33030627,5.807397303,4.199295901,3.134398106,2.280328593,5.807397303,4.199295901,3.134398106,2.280328593,-2.87,11.23353946,4.104154149,1.54188137
Row1466,Non-binders,1.5083,47.8751,75.51582856,55.12,184.626,2,1,2,4,12,21,0,0,1,1,0,0,0,0,0,1,0,0,0.125,7.135999837,3.84420304,2.716413839,1.779635613,1.026648416,3.466238567,2.309213712,1.41090789,0.82409973,-1.22,8.872764378,3.97035602,2.432791231
Row1467,Non-binders,2.10212,62.3382,103.3143702,81.16,247.254,1,5,1,6,18,31,0,0,3,2,0,1,2,0,0,0,0,1,0.416666667,10.02494946,5.959191453,4.41694421,3.034817409,2.164014936,5.959191453,4.41694421,3.034817409,2.164014936,-2.11,11.00759929,4.285831459,1.895859467
Row1468,Non-binders,2.34672,59.7852,97.95525928,81.16,235.243,1,5,1,6,17,30,0,0,2,2,0,0,2,0,0,0,0,0,0.363636364,9.85122287,5.272810614,4.046148349,2.199620168,1.274081056,5.272810614,4.046148349,2.199620168,1.274081056,-2.11,11.37761922,4.40470163,2.524462515
Row1469,Non-binders,2.25612,61.266,88.15814652,22,199.253,0,2,0,2,15,28,0,0,3,2,0,1,1,0,1,1,0,0,0.307692308,8.786183306,5.392486102,4.234083054,3.248188853,2.530718399,5.392486102,4.234083054,3.248188853,2.530718399,-1.57,8.715381811,2.958141963,1.14068492
Row1470,Non-binders,1.3818,68.499,103.2517775,36.44,235.331,0,3,1,4,17,38,0,0,1,1,0,0,1,0,0,0,0,0,0.538461538,10.88771728,5.894875645,4.418477559,2.557691439,1.612837096,5.894875645,4.418477559,2.557691439,1.612837096,-1.42,13.64418485,7.013449738,5.44788668
Row1471,Non-binders,2.3287,65.5194,101.6184726,73.85,240.222,0,5,0,6,18,26,0,0,3,3,0,0,1,0,0,2,0,0,0,9.224153116,5.308293037,3.766922341,2.640664414,1.785592552,5.308293037,3.766922341,2.640664414,1.785592552,-2.76,10.39753576,3.918386381,1.597272525
Row1472,Non-binders,1.8311,60.0392,91.47342318,54.88,221.285,1,4,1,5,15,26,0,0,2,2,0,0,1,0,0,1,0,0,0.3,9.173684723,5.58651998,3.997041382,2.749634556,1.801863783,4.813123318,3.211341475,2.044417905,1.262929097,-1.49,10.04234514,4.354050062,2.12344895
Row1473,Non-binders,3.2358,74.3237,109.0967744,29.1,243.35,1,1,1,2,18,39,0,0,2,1,0,1,0,0,0,1,0,1,0.4375,10.82209737,6.829498126,4.870482637,3.36081679,2.337943626,6.829498126,4.870482637,3.36081679,2.337943626,-1.57,12.87581243,6.99607161,4.360852751
Row1474,Non-binders,1.5586,62.875,95.32546473,29.54,217.268,0,2,1,3,16,31,0,0,2,1,1,1,0,1,1,1,0,0,0.307692308,9.133589186,5.458903949,3.681675199,2.54069041,1.620810813,5.458903949,3.681675199,2.54069041,1.620810813,-1.61,10.89292989,5.467232859,2.938044104
Row1475,Non-binders,3.55574,70.3112,101.294708,29.1,225.291,1,1,1,2,17,32,0,0,2,2,0,0,0,0,0,2,0,0,0.133333333,10.02705044,5.602841619,4.119187655,2.800755017,1.611967952,5.602841619,4.119187655,2.800755017,1.611967952,-2.09,11.39702613,4.8294187,2.724728645
